"","A549.Mock.A","A549.Mock.B","A549.Mock.C","A549.Virus.A","A549.Virus.B","A549.Virus.C","A549.KO3.Mock.A","A549.KO3.Mock.B","A549.KO3.Mock.C","A549.KO3.Virus.A","A549.KO3.Virus.B","A549.KO3.Virus.C"
"STC1",7.52975517730647,7.17026859285229,7.43206472798367,8.27315874733218,7.97968263852892,8.25263976986674,8.78878804823121,8.75007026939868,8.94134765095267,9.08653428808038,9.07261946742296,8.85382890301156
"CDKL5",7.90243237392114,7.86633611926708,7.91970291767743,8.4859229639884,8.49647992005781,8.70166259421303,7.7774451909186,7.67999439099665,8.00399484769632,8.99806910745975,8.94056822574445,8.87328812180307
"STXBP1",9.51232596930632,9.48324019211323,9.53901326888498,8.88895909624743,8.87239379606537,9.01312645527298,9.2721363246579,9.22412601042536,9.46740261376548,9.01725119896619,9.04362510749927,8.9240094215622
"BST2",5.6087655014551,5.59430891312005,5.82560378082078,7.04635880155804,7.25477413838192,7.58662539785094,5.68090311759686,5.63861285756224,5.44450662237592,8.27216159583392,8.1792605229851,8.03871453566708
"SVIL",8.08958542874028,8.09871237801329,8.1452642758035,7.80261853332882,7.86226356627405,7.99829345431512,8.6409005761643,8.58661671584553,8.78463283076696,8.54146256482534,8.52648557324699,8.39643934181422
"BTC",5.09854448208963,5.04621210868926,5.14050113945048,5.96328887411077,5.89875927027005,6.016604770356,5.32447965883337,5.0063509806796,5.46624679803229,6.62723013595795,6.71162428122203,6.62644351284786
"SYT1",6.16926267867237,6.18454268711827,6.13954870853388,6.23168770185157,6.30759368489437,6.33235042212068,7.48295806267283,7.37928658830732,7.73348377901725,7.46395756316359,7.48877205601573,7.35768086620339
"BTD",6.72292498608743,6.61327095457101,6.65523216361217,6.43112787933395,6.3801923459136,6.43232474919899,6.92918771339517,6.92311673804346,7.06502520540897,6.92566249588004,6.99317702275873,6.89433000911792
"TAC3",5.7561807119883,5.62395416886,5.55947743709927,6.22138979733524,6.12095157820142,6.3343566331139,5.58221311240406,5.63107852961819,5.30146256838372,5.47199609120203,5.46132435621692,5.58113548363378
"TADA2A",7.16368541501774,7.15286623229562,7.23413020775354,6.81886236719073,6.79450758514672,7.10122608168428,7.42560989324951,7.44796217892449,7.77019424060287,7.56404183383428,7.68863580394013,7.44454083975996
"TAP1",7.26529876411516,7.08048284513462,7.20023632638554,9.40724302108149,9.4202109360205,9.59923602194624,6.8319698912651,6.89995532271484,7.06571906593613,9.62812623468128,9.6196302938463,9.37674045702511
"TAP2",6.91221560639684,6.9179350640546,7.19668596150181,9.15414246871461,9.09682716244391,9.38307733143387,7.02918923677788,6.79841008523635,7.13339697963023,9.63849672530118,9.69880706569156,9.61189876953525
"TAPBP",8.98885181578648,8.92233195382333,9.00539055890792,9.74972449807164,9.75225793552147,9.78773116220772,8.80297592570419,8.85241436509162,8.99296145081092,9.72528534801068,9.69902318375225,9.63286226938735
"TARBP1",6.22996299469285,6.24113092224547,6.27020023276033,5.75992849495562,5.80215010621722,6.07880398905742,6.53151175728928,6.44451406429026,6.85729229459448,6.51855224747167,6.50067949256099,6.33054630941975
"TBL1X",8.49774292357946,8.46665496319534,8.53632094734447,7.75541773010493,7.69578282392766,7.8851889014483,8.38861781512725,8.34617889767172,8.5281105357523,8.14200919100667,8.20029510805583,8.03061576897026
"SNORD19",2.69889746319459,3.23407446037215,2.87865854057432,2.56363381388092,2.77694113022418,2.88820408349772,3.2310293354635,3.38353849485339,3.45410392287398,3.58731737022845,3.44789189400768,2.90827440145885
"SNORD70",6.42969554906188,6.57534946366548,6.96979781708336,6.44057851988129,6.79197497990973,6.92634501931347,6.05972691027293,5.90579144284912,6.12742222307999,6.0482525447686,6.20247999278285,5.73802841623935
"SNORD93",8.1698344012174,8.16230842840934,8.28639789480804,8.65626207446502,8.50141893602743,8.63843113322966,7.63950578176003,7.69510792573538,7.58213242846671,7.89207769617521,7.88609248184755,7.66816178352527
"TCF4",5.75086294540016,5.66902845240179,5.67704455735898,5.8453639508859,5.9432966440311,5.82474380856624,6.41532382424046,6.33556966905657,6.3897325128158,6.97604326143586,7.07775967127094,6.78019454420938
"TBX3",6.81910747932451,6.61991898228931,6.66226503667257,7.08105242774739,7.08255088507109,7.31833791752845,6.99701782986021,6.96232925090608,7.28794731673094,7.69305950378063,7.77837353039497,7.61222963326911
"MIR421",3.96466356704201,4.05160443099913,3.24267398350424,3.83251092199688,3.43164244922905,3.94113571138462,4.40906138766086,4.62014201844435,4.42282339541719,4.6115749456575,4.47065847275416,4.50505501980272
"MIR548A2",6.26004396912533,6.58373856579143,6.36461890097824,6.76018866886489,6.73555233603074,6.98004684344158,7.17470515653176,6.88255405276255,7.08898884260168,7.08927582553618,6.77571814715678,6.70967247996656
"MIR573",4.71413457205284,3.93599074285314,4.5068078154291,4.28289307469839,3.98608024675521,3.97322396252932,4.39582612837454,4.6670514699605,4.94305699962406,4.88315634541053,4.51559369510485,4.81097657618264
"MIR622",10.8660531748091,10.8575066786572,11.0000082597666,10.7729480068326,11.007316223671,11.0816688242593,11.7835481679856,11.7553828158829,11.7618971497156,11.7575174326366,11.7994611192591,11.6395799292668
"MIR624",2.4751528685257,2.1046620683681,2.23060093418403,2.72877158502881,2.37934724102438,2.51662764206305,3.2113968637931,2.45008384122486,3.0855977166298,2.81427175679067,2.81061696362205,2.64843970589225
"MIR635",4.89836158735386,5.10344327159661,5.19199071274223,4.77249708596991,4.67945699289237,4.47608148003211,4.47561720264647,4.18368674264363,4.87354334222297,4.69862000951138,4.62078817289479,4.44821048883596
"MIR644A",4.37985166056049,4.37466144779389,4.87864001323646,4.4760719336996,4.75078825354178,4.74098875081965,4.95827444322369,5.1710177482214,5.24390131392642,4.87475991114522,4.93542466846605,4.60864253025831
"TCF7L2",6.00658534586452,5.97219839965199,6.18908697533324,5.65158476757554,5.68089146430406,5.95016055405169,6.45526374126111,6.18947870715357,6.74200144497695,6.44133326763263,6.44723984138904,6.36976756500315
"BTG1",8.04627678151022,7.95674476313713,7.95915879669979,7.88967477525945,7.84871569669777,7.97442649141291,8.70813599725875,8.70541397745041,8.87388532098122,8.65469219474617,8.69037063259516,8.52908578866684
"DYNLT1",7.59686361724888,7.70158140348746,7.7247260004958,7.75985908880447,7.76598037708421,8.07575135050164,7.44358623658758,7.53961040768881,7.74939117612395,8.14465615650595,8.19977466940511,7.98987074539952
"NR2F1",6.99393484462356,7.08971269567959,7.29708926235255,7.7426606734567,7.65023485024243,7.90904051054302,8.99966929187933,8.99288204533281,9.25169205146468,8.96408245514993,8.97266420079038,8.88712560307624
"TFPI",9.44535179995681,9.70007336041209,9.76573277750617,9.55764060986274,9.24403402172553,9.78538799246799,10.5589662541802,10.1885735185602,10.6259049290478,10.6196297855858,10.4341731335988,10.3585472253605
"TGFA",7.49779266476644,7.38907322089809,7.3956326770912,7.40284604924185,7.42409768068576,7.29727362143251,6.84052932121394,6.87665520274652,6.7419928073056,6.70858170147269,6.70298413237193,6.76139312866477
"TGFB1",10.0048725563712,9.99586209156758,10.052690588127,9.77037459086098,9.87651795739268,9.94522240705926,9.37184840408851,9.33078475409334,9.68439514897455,9.52789117677424,9.61124808427379,9.30868400410441
"TGFB2",8.58719775025599,8.49170379178129,8.55385135166197,8.51733030738378,8.42702633711532,8.66684868627608,9.16730893913132,9.09066029839268,9.2885538483315,9.19793362028892,9.17468944070416,9.11574328891
"TGFBR2",8.08537247410333,8.04178846543632,8.20930796128533,7.35223198050659,7.45234821185625,7.65133299802444,8.98823631530165,8.90211335156446,9.09987420337963,8.65393134941196,8.64308251469635,8.53318566066933
"TGM2",7.69859271086255,7.55718700249617,7.67982405612846,9.49542670779417,9.45826592841344,9.57124494645113,7.87039314924731,7.82516562821414,7.78436854156742,10.4240426992499,10.3927760532462,10.3383852695277
"THRA",8.17267026819889,8.18447995687625,8.18202626125134,7.97828677461279,8.05645552120076,8.00862940636291,8.65920479591393,8.77442890084839,8.7726346936119,8.47985106300537,8.56366283389128,8.43532715907142
"TIMP2",9.33035783044329,9.23962574654375,9.4241578000058,9.14457518209807,9.20129406298718,9.32960499823468,8.63083141141757,8.49221252748558,8.77288437783162,8.85468122355269,8.83706588244314,8.60180068225707
"TLE4",7.6602700774022,7.63067799335997,7.68504299638105,8.13623332289586,8.1189426915271,8.25501497843571,7.79086326256029,7.74261035800693,7.88345582003641,8.34532589342158,8.30642893647189,8.20731104258316
"TLR3",4.9819918328801,4.48615406734659,4.86549596362863,8.7461453933281,8.81627085987368,9.26788623128738,4.53516888544356,4.17530446408036,4.86768726157307,9.73099246850402,9.6288243768382,9.63424466867506
"SERPING1",4.87491045796661,4.9528506200997,5.15461088990069,6.25312685621003,6.23965323260191,6.05428954904494,5.40810057336702,4.77998130653067,5.06034237511761,5.82796668453923,5.55539541458688,5.71264520777725
"TSPAN7",6.53325423806975,6.54378000663946,6.38925444371896,6.19893044262322,6.29715547326787,6.18198687553775,5.78482199224252,5.79748573745735,5.75345719837946,5.6761387734308,5.6876580742222,5.77184577354039
"TSPAN6",8.30657551603561,8.36116200307373,8.37097875959563,7.89119873680132,7.78416092051276,8.15652266312763,8.63938528507399,8.61027508991462,8.94172417404629,8.62901721670451,8.60300833329022,8.50703477905246
"TMSB4X",10.1961608716059,10.1880840076446,10.1965820707263,10.2580624362301,10.2137689204268,10.350922984292,10.6132302139858,10.5654960773684,10.6766669496834,10.8559107131333,10.8312371296969,10.851240616208
"TMSB4XP2",9.52327666294286,9.70562169926443,9.68267046425013,9.7962135796827,9.74586293508422,9.99187126887556,10.4025371804806,9.97714493691983,10.2886278857815,10.3988524110836,10.2635879444367,10.3370760967848
"TNFAIP2",8.82443608488393,8.74384238397443,8.87583804926354,9.45321909455874,9.52172753088459,9.61930597328269,8.85586268895999,8.74778971785706,8.87600358178583,9.34157380323754,9.34552812914686,9.18363799579283
"TNFAIP3",6.69626608764419,6.73983562779261,6.7722372360274,9.76358082175137,9.89646202748576,10.0296763204509,6.66623774346989,6.12945705775306,6.7894955058893,8.67572439462381,8.4895321705729,8.31922694639203
"TNFAIP6",6.61598891021666,6.67212904128808,6.79063817543095,7.54148095736682,7.53892383853761,7.91767423904969,4.71630013358128,4.86345939610829,4.4972476966204,5.04429170426325,5.08581563255268,5.08061859528575
"C1R",6.54243841903265,6.60870747785564,6.53441928576907,7.5436791561632,7.60640450052274,7.64595310885957,6.69004249293597,6.82643402665799,6.66818599647103,7.58891203446221,7.71436999064847,7.56214601694336
"TOP1",9.05155150355716,9.1090892769777,9.12704777798833,9.48022149981215,9.45723973899675,9.75208084165741,9.09684529060303,8.9894476280607,9.32373294177539,9.69282839574954,9.64697918070534,9.588385465446
"TOP1P1",4.39028043492204,4.46983692734595,4.54707995126359,4.79166932075918,4.86171988028335,5.33283607489811,4.75760724046382,4.70807862383149,4.8246278723476,5.027892000976,4.88954973124341,4.80052272743617
"TP53",10.0896507767223,9.97979338590328,10.1261190410928,9.7018909801312,9.75298256037831,9.96039083073658,7.38882731647048,7.39085243117537,7.35990760295099,7.38979354911932,7.44374392274229,7.38443929413157
"C1S",6.33040887582867,6.34067224613732,6.18918188805756,7.20375030871735,7.26560706226583,7.38856783286566,6.45515193951764,6.39753782170921,6.57459034233989,7.32007837842998,7.33935060563892,7.12340097621361
"TPM1",8.3956195217162,8.40826374891933,8.37587797435602,8.13789074678439,8.14998658159204,8.27289541457454,7.68934828063248,7.66243376078435,7.79664299924637,7.69476101989968,7.73920076905702,7.56117618046768
"C3",7.38101743374496,7.3308838430334,7.35330843157752,8.19352735499066,8.297602450816,8.40038087147872,8.02173282308844,7.95053757930082,8.07279218072881,8.57053283583701,8.56138618262757,8.40998914947336
"C4BPA",5.4062710357877,5.53229980568615,5.16513467160352,5.45497110190976,5.17640705000311,5.38637297257909,6.47679174075465,6.62119259485411,7.3660034954818,7.01388213660074,6.3228844162865,6.55491539043544
"TTC3",8.33542150347449,8.42896368317145,8.46512515515953,7.33528083952614,7.34842114417272,7.72067914009233,8.73596132929251,8.54736773867953,8.9481667276576,8.14303022356833,8.10098546660883,7.99255812062129
"C5",7.41339562386543,7.37623969867226,7.4776749513686,7.08930658969227,7.14357440812443,7.50044320934495,7.52013787522788,7.40440001814255,7.86580613640601,7.9879175340247,7.94696034961089,7.76737378228492
"MUC5B",7.94854416310758,7.77676979569758,7.71262128114091,8.10506838760629,8.10121134844669,7.48030544997089,9.37496290311477,9.66669601701273,9.38320614918321,9.65339735261525,9.50768839427602,9.45692340329247
"FAM155A",5.91563663223671,6.04184340328233,6.18736004399893,5.70011650294395,5.70067156802024,5.6991229352219,6.43665330265679,6.25877588519892,6.5966814832246,6.29503289964422,6.3169019396925,6.19947388130738
"CNTNAP3B",8.43423002614142,8.51656211978567,8.46774106839793,7.93119927345615,7.95633448127162,8.16494221706252,9.26704392720098,9.33274720176415,9.5256181179716,9.41792355849102,9.41629084010241,9.18445932502538
"NSFP1",8.29379387786794,8.27856630965468,8.31692489271479,8.04030196321994,7.929685640724,8.28431138826531,8.53336411093934,8.45903959252446,8.77173046380613,8.8595534426288,8.80795319812857,8.73222705791907
"LOC729080",7.40523291122145,7.47483191710896,7.60641992339849,6.94546585858626,6.87095024061669,7.05205515735891,7.15712902999916,7.16897109947499,7.28317055366006,6.92435806327346,6.96499819794705,6.87278164185597
"CASTOR2",8.10702709016933,8.17593310076464,8.16847430604285,6.12719405940357,6.29373572948742,6.41083097916934,8.66162989762379,8.71876015212857,8.9478126285485,7.20000996945498,7.17645771807119,6.94444617872285
"UMAD1",7.19752674558394,7.20883470968054,7.28653237565351,6.78643229892806,6.87358501926172,7.0572349305392,7.37796252284299,7.3815224863775,7.6716612053285,7.42390959952416,7.42465388016221,7.37658495277167
"UBA7",6.453744252091,6.46380889807844,6.39765820729706,7.23386548872022,7.16796680048576,7.11683955171151,6.32342284365297,6.46980888789465,6.09694369677047,7.45783698618778,7.39812543429299,7.38339164592365
"OSGIN2",8.93139427182485,8.91917479330133,8.96375190493073,8.20981637795096,8.06222759177096,8.40506080702022,8.96403053331294,8.82563825702003,9.10050249380799,8.91401627967919,8.88241667614341,8.7920091886228
"UCP2",8.77411489136345,8.69522872555508,8.84652159606023,8.2768518605758,8.35983741147445,8.45341975576644,7.97504216357605,8.00362670958456,8.13266457740298,7.81547538778771,7.90154975997471,7.65899055226519
"USF1",7.4381330362306,7.33539707520881,7.34823111898308,7.74112457802038,7.73759557635418,7.82567858498709,7.36967013144364,7.29828584495878,7.51417562480761,7.91469810328061,8.0749967795689,7.78045507738987
"KDM6A",7.39327888088912,7.39561364007865,7.48257097441285,8.02186609700625,8.03109294442942,8.33288185477624,7.59636881906952,7.51573819701965,7.81405107983398,8.05678638652487,8.1075482110335,7.95022984473354
"VLDLR",6.89768840859356,6.88631028530526,6.88610395278629,6.91387625547035,6.88826244279904,7.09078473556302,6.2434140755985,6.11718384758202,6.25925387287789,6.31415294418662,6.35826428896741,6.38991273105481
"WARS1",8.47302035911699,8.43033657924719,8.51312045221097,9.50036801285028,9.59491530916089,9.76995374501796,8.35379104879765,8.31401943584127,8.46213199599611,9.2381370746823,9.23072972284306,9.14192961211601
"WNT7B",7.74910376173735,7.73975309677463,7.73292077917931,7.6331764596761,7.67836971884299,7.59307531471738,7.20489877109289,7.27388119811731,7.17994545574099,7.11933065264813,7.15252818985384,7.17241230264703
"XBP1",7.70192847248625,7.57938101090103,7.76014595700818,7.97261051805666,7.93102281200427,8.08938983662319,8.94232506392063,8.87524987877321,9.24349894034525,9.42342962438978,9.38557765757281,9.27676055904616
"XDH",5.74618478770324,5.73103876962924,5.65555464738941,6.0411501393433,6.02300081346647,5.93587974480201,5.38363936404574,5.48918986984814,5.25934553210442,5.52423289364457,5.33318047701658,5.54436747978224
"ZFP36",7.07303627389873,7.08897518880455,7.317973921123,8.31987294125299,8.52083988511271,8.63086198400457,7.08301537699048,6.99025583637755,7.32252427769669,7.98254247894319,8.01450334687,7.68121582042226
"ZNF711",4.53603378729211,4.35201710246922,4.38972609285748,4.58934202774764,4.59025300559068,4.66038436049465,5.51258704646044,5.43382778587868,5.58194633817041,5.75435864000031,5.77037192256835,5.56155707767723
"ZNF708",5.72633646988376,5.6290412590384,5.64936842416995,5.98816496538158,5.84780879830268,6.05910612230484,6.2351893617365,6.16811818367535,6.47225149884048,6.44223227622396,6.5372909506098,6.2593934572683
"ZKSCAN1",6.40226602097444,6.66159639625371,6.62112386568615,6.06402035654924,5.89660278220335,6.43128827035238,7.24797204481012,7.02803152597596,7.46229208501686,6.92612401137734,6.78673897123289,6.71481175522574
"CA8",7.22333610929246,7.27961450212916,7.3203900076157,7.51897249869948,7.4891459527699,7.87124449256357,6.12301024532918,6.15389524590416,6.25895180971471,6.4408479981169,6.40758943123693,6.28079743390698
"SNORD114-12",4.14746912858439,4.15595799126087,3.90869526748224,3.96887732048107,4.33967790507455,3.939302548641,4.20799292249437,4.1330914736989,3.53700044090771,3.45732035769333,3.24927292706968,3.59221293017249
"RELL1",8.20347247000966,8.13259592543235,8.25715214461907,8.01633557169525,8.08157551232737,8.23370802199118,8.20933780054084,8.15905462260241,8.41020598736565,8.65856299972118,8.66703941961586,8.54356873920088
"ZNF134",7.7470194404957,7.68020971863864,7.695005065793,7.91131960013599,7.85674445123759,8.20578832195733,7.29099143604621,7.21951829857609,7.54128038404838,7.519376630471,7.56200817063992,7.33014939784008
"TRIM25",6.10784202465685,5.75926378399922,6.20621771219882,6.4108969163118,6.49907741667588,6.58096104508171,6.19047021775959,5.88411659019743,5.92230751905551,6.53045354581489,6.81745355096568,6.93636623304217
"ZNF148",2.54578747816102,2.4055971584574,2.32838726971918,2.47122578826538,2.0791524024279,2.70233085185965,2.79084872748933,2.89246777167663,3.15930777113209,2.70733717406346,2.7107529766605,2.67638818004438
"TRIM26",7.45777014271367,7.41416585575749,7.44654516611817,8.33155299741765,8.42373463282592,8.50210366438957,7.23593879197583,7.38239991931306,7.31445274000669,8.21793240601134,8.27703860533444,8.17145669645609
"ZKSCAN8",3.82854760536003,3.77751112997405,3.64442481417587,3.84647371419608,3.95551482243349,4.0497772592497,3.62624462634467,3.43914327511344,3.67275559688492,3.31195093071909,3.16103672350305,3.55707454344974
"ZFAND5",9.83649992279827,9.88806947615292,9.8673323568805,9.83820052925396,9.70764768021396,10.010703642575,10.074500164108,9.94362947127482,10.3045099372499,10.4086360889985,10.3233834967655,10.3444123188669
"SLC30A4",5.67823525475218,5.55116132033965,5.66040952020847,5.46205489921714,5.30610973319831,5.5802784487027,5.87016583867289,5.6225815667315,6.06573389704264,6.23790034245818,6.07402727289569,6.05918701049091
"CACNA2D1",6.57239927682355,6.70446955000847,6.89368227416022,6.10570990697748,6.0132653555944,6.56240507660544,7.71900431194503,7.69396035263269,8.00602373658378,8.00626493521885,7.89356015660366,7.69314926006722
"BTG2",7.08830584732766,6.99609685525432,7.17420582444039,7.30943322591374,7.4612606970779,7.39622954673453,6.56917810034088,6.61229950697718,6.43750300253808,6.55498322888084,6.58783500479674,6.61320815001113
"MALL",10.3141721798242,10.2936279379339,10.3211225256755,9.78348855371593,9.79920665346848,9.84571747313544,10.3712807598703,10.3795818804693,10.5058868167591,10.4496549651971,10.4695107397929,10.4014925335145
"OTUB2",7.72886117006019,7.64526811167609,7.59433020775267,7.55118787555451,7.46479068957578,7.56703137981598,7.22669482575018,7.17129689954629,7.15024484994928,6.86914873990464,7.03340533651388,6.98142075650945
"DDX50",6.98324009973363,7.04727266571002,7.12560481169988,6.64420754325728,6.74704009015412,7.07345562858672,7.33283762352971,7.28909431839848,7.62300507625997,7.418491209618,7.39489210699514,7.22989654105747
"ST8SIA4",5.19979786008415,5.17507657805066,5.0683176285868,5.2979733349032,5.44139467142887,5.59396793441883,7.37024420343287,7.20473714884927,7.65552591945614,8.73007612314554,8.78059529245905,8.74221884885638
"PRRG4",6.35600871772909,6.10870576589393,6.06375523207801,7.13523214811475,7.21615365395292,7.59151350689207,5.70405217002928,5.70125222875975,5.90501214904696,6.8006821718437,7.04233554831406,6.69759920825858
"POGLUT2",6.18308040593873,6.18333059805481,6.24424106329078,5.98014628299844,6.07021564389069,6.21258794577459,6.61249184157183,6.643942726711,6.95663613933788,6.66323558473943,6.69483602099797,6.53060744122824
"ELOVL6",7.48788046766923,7.40094079130978,7.4395605127172,6.92591494172022,6.97323534196712,7.03788901712417,7.70972790146742,7.70113004726366,7.80601539795648,7.54864338835794,7.58092981837946,7.54567837256619
"TMEM109",9.15415161555077,9.03486588915102,9.15482702545061,9.43238900740713,9.46184367085699,9.50664964395729,9.21608597972212,9.17101654722933,9.29704370237019,9.76984986886336,9.80634029819661,9.67578185364938
"MAPKAP1",9.07694055552814,9.04562743022915,9.0246890034714,8.10421596380451,8.12301660919135,8.40583044674623,9.08573360898331,9.03704833347987,9.35373281935131,8.78479982681001,8.78182428665647,8.64084799779293
"DHX58",6.78671545739503,6.68479124974916,6.70259653698275,7.57110552976001,7.65461246060697,7.6261618933792,6.66633115012051,6.69243869801284,6.3734578019911,7.66074750695414,7.710632397992,7.59957850772803
"TMEM185B",7.85871941040647,7.73659215186275,7.75075235589051,7.661280149131,7.68253875219325,7.74741438417298,6.97106100307814,7.12722751875716,7.33341352982723,7.22111925224531,7.29838341973941,7.05977946630414
"FA2H",7.96681870219506,7.7114580362183,7.88603611290658,8.44489545322974,8.34245045474507,8.52357892862165,6.69509295987292,6.72434284396347,6.7810781315274,6.96337354201003,6.9219914482442,6.81997768783389
"EFHD2",9.44629316116481,9.27354657719516,9.35857467686562,9.30105881642852,9.35787569850702,9.44154479688559,8.72669926910988,8.75692868034893,8.73859921847056,8.69121851206286,8.71996597594821,8.67071366694455
"DCAF10",7.19720367154962,7.26309119277917,7.32243679684437,6.5826037924695,6.66408059686804,7.00548560188324,7.75541916241364,7.54997612781217,7.99286439841928,7.6836246058754,7.81909332242752,7.54892279189491
"HMGN5",5.39838343208989,5.29574500654487,5.41152925536465,5.40231012004639,5.48753962692844,5.60103074774916,6.159566336758,5.97117678403178,6.30302834818135,6.15420033336838,6.38304612252655,6.22686288084421
"ZBED2",6.43344096607229,6.30835140717508,6.372660220998,6.47909750204655,6.43873087446162,6.39309692814011,5.79713331259545,5.67058974800776,5.56589602811753,5.71736053476317,5.76449197066291,5.77764747762845
"ULBP3",7.44692689540448,7.33419957613404,7.41912251389473,7.58638548406981,7.67478762421231,7.8428124569371,7.05509021014488,7.00634092397544,7.15062145920081,7.14567586638336,7.09064116019168,7.08728767267818
"NKAP",6.69686493430727,6.76878999163152,6.82876615590556,6.46184644617487,6.42850389484743,6.82246964628464,7.07420442053077,6.96682743051732,7.33958832371634,7.16842582187672,7.21192291845368,7.02906486165227
"CDC73",8.38979919662879,8.55558947254143,8.61405923552716,8.72991073195863,8.67842396155257,9.01811490589587,8.55497102091517,8.44305377159783,8.75218560996171,9.21457942405488,9.1725515949216,9.06386384004097
"ARMH3",7.62025998820056,7.71416436408428,7.7274682224057,7.4637000562477,7.30492550875166,7.62460417268661,7.85600283129873,7.81787626954231,8.11499941958145,8.09990389469862,8.08495909774364,7.89649763799325
"TCTN1",6.27014605547137,6.29570510981765,6.32941095315107,6.03011934363868,6.025775092002,6.10361734331789,6.68557183480164,6.70099045486393,6.91868242804958,6.67985215309566,6.68484032836048,6.54178350081689
"FAT4",6.04861042582027,6.02881399323685,6.03800465508656,5.92610608322703,5.88029187444217,5.973578920352,6.3897724404269,6.55410775991433,6.75068068722867,6.44050987870888,6.45188526977149,6.30209764270421
"SRD5A3",8.25867404716246,8.22665960712912,8.23199357408162,7.85285648398501,7.81627222484209,7.88560684713631,8.40027886242835,8.37006784217626,8.51135664092472,8.32688151158916,8.44076212724806,8.31408162321484
"USB1",7.90920818789871,7.80993749191864,7.8759816922443,7.86313967031437,7.90547269486949,7.92036183497986,7.13310332159519,7.18946098739853,7.24479996756101,7.31196755424629,7.35178849823408,7.27603740975678
"DYNC2H1",5.65150018967506,5.61819512779264,5.70683314642595,4.97816717421505,5.00882046957052,5.22846393420934,5.89167325503744,6.05352152203659,6.59052834748879,5.9144532409801,5.93117068051045,5.52292993377812
"ICE2",8.1623323783387,8.20964620199107,8.26325356402706,7.92112030820607,7.85015649627775,8.19328157058702,8.52177557723681,8.42703956002291,8.76305386677026,8.54631417859339,8.5254215786771,8.42272964203508
"PARP8",5.20851562378452,5.04868331644844,5.07976091217223,5.52043026598567,5.56229019937098,5.61566920923527,5.32092192455155,5.32736864203268,5.35676404579794,6.40170638776006,6.19016911209338,6.11764382310363
"ZYG11B",7.85364389409087,7.76746271136719,7.83101097189269,7.13788515483337,7.05586295275579,7.34660413055238,7.83360653563446,7.83181922865185,8.15343768719585,7.72655022094154,7.70260035312194,7.59266361986145
"NOL9",7.64638839803604,7.61907107288616,7.64471650652388,7.02440628163778,7.08102397976667,7.30380358583474,7.61017228843147,7.54672764030092,7.84852256874792,7.53643024517445,7.51512780992974,7.49629013242081
"TTLL7",5.76074224331658,5.93151372007521,5.95835774235561,4.84588988587694,5.03896983664322,5.51636170537449,6.48946821636743,5.93120252091676,6.67005954881168,5.81817069045002,6.10395163711588,5.84410890763796
"TXNDC15",7.39417936934082,7.4149122692838,7.46065077429872,7.16740173856395,7.14142750174036,7.33602571779107,7.65656220764474,7.55986995135067,7.70827141269091,7.76755029024677,7.78755025000587,7.59783567752963
"MCTP1",6.641948783304,6.49333701723403,6.62731243645072,6.61083996857057,6.53608837388482,6.90731284537584,4.87767959273182,4.8853879175056,4.83879906122748,4.87308237505574,4.90990049424924,4.90134212812812
